,tsne_x,tsne_y,robo_group,title,paragraphs,sponsor,url
109,-1086031972.7589736,-1162337742.2395802,18,HR740 To confer jurisdiction on the United States Court of Federal Claims with respect to land claims of Pueblo of Isleta Indian Tribe 104th Congress 1995 1996,15,"Rep. Skeen, Joe [R-NM-2]",https://www.congress.gov/bill/104th-congress/house-bill/740/text
110,174487068.01733392,-138360088.93096757,19,HR3396 Defense of Marriage Act 104th Congress 1995 1996,24,"Rep. Barr, Bob [R-GA-7]",https://www.congress.gov/bill/104th-congress/house-bill/3396/text
111,1701611237.7263017,-447251593.13577807,19,S273 A bill to amend section 61h 6 of title 2 United States Code 104th Congress 1995 1996,14,"Sen. Dole, Robert J. [R-KS]",https://www.congress.gov/bill/104th-congress/senate-bill/273/text
112,-518827408.8936816,-942593493.0043149,18,S523 A bill to amend the Colorado River Basin Salinity Control Act to authorize additional measures to carry out the control of salinity upstream of Imperial Dam in a cost effective manner and for other purposes 104th Congress 1995 1996,15,"Sen. Bennett, Robert F. [R-UT]",https://www.congress.gov/bill/104th-congress/senate-bill/523/text
113,-7061298507.90773,6385600680.024106,4,HR4018 To make technical corrections in the Federal Oil and Gas Royalty Management Act of 1982 104th Congress 1995 1996,12,"Rep. Young, Don [R-AK-At Large]",https://www.congress.gov/bill/104th-congress/house-bill/4018/text
114,-824825693.0837569,679174317.8268497,16,HR3230 National Defense Authorization Act for Fiscal Year 1997 104th Congress 1995 1996,3380,"Rep. Spence, Floyd [R-SC-2]",https://www.congress.gov/bill/104th-congress/house-bill/3230/text
115,-5754396382.222245,1054743906.5617951,6,S1669 A bill to name the Department of Veterans Affairs medical center in Jackson Mississippi as the GV Sonny Montgomery Department of Veterans Affairs Medical Center 104th Congress 1995 1996,12,"Sen. Lott, Trent [R-MS]",https://www.congress.gov/bill/104th-congress/senate-bill/1669/text
116,6695589453.832195,-637979669.1272489,19,HR1642 To extend nondiscriminatory treatment most favored nation treatment to the products of Cambodia and for other purposes 104th Congress 1995 1996,17,"Rep. Crane, Philip M. [R-IL-8]",https://www.congress.gov/bill/104th-congress/house-bill/1642/text
117,-147068887.49174505,401392974.0162879,5,HR3666 Departments of Veterans Affairs and Housing and Urban Development and Independent Agencies Appropriations Act 1997 104th Congress 1995 1996,538,"Rep. Lewis, Jerry [R-CA-40]",https://www.congress.gov/bill/104th-congress/house-bill/3666/text
118,7285299218.971466,-830359487.7692407,5,HR3675 Department of Transportation and Related Agencies Appropriations Act 1997 104th Congress 1995 1996,283,"Rep. Wolf, Frank R. [R-VA-10]",https://www.congress.gov/bill/104th-congress/house-bill/3675/text
119,-294471936.2794782,-653637348.0051994,5,HR3816 Energy and Water Development Appropriations Act 1997 104th Congress 1995 1996,156,"Rep. Myers, John T. [R-IN-7]",https://www.congress.gov/bill/104th-congress/house-bill/3816/text
120,-14202119435.16816,1468779221.7773933,4,HJRes197 Waiving certain enrollment requirements with respect to any bill or joint resolution of the One Hundred Fourth Congress making general or continuing appropriations for fiscal year 1997 104th Congress 1995 1996,14,"Rep. Pryce, Deborah [R-OH-15]",https://www.congress.gov/bill/104th-congress/house-joint-resolution/197/text
121,197377323.25875866,-386312567.8149323,5,HR3610 Omnibus Consolidated Appropriations Act 1997 104th Congress 1995 1996,4813,"Rep. Young, C. W. Bill [R-FL-10]",https://www.congress.gov/bill/104th-congress/house-bill/3610/text
122,-4161935874.9530706,3555999898.75241,13,HR1772 To authorize the Secretary of the Interior to acquire certain interests in the Waihee Marsh for inclusion in the Oahu National Wildlife Refuge Complex 104th Congress 1995 1996,12,"Rep. Mink, Patsy T. [D-HI-2]",https://www.congress.gov/bill/104th-congress/house-bill/1772/text
123,-1118555607.0315392,1557184557.5298877,5,HR2017 District of Columbia Emergency Highway Relief Act 104th Congress 1995 1996,23,"Rep. Norton, Eleanor Holmes [D-DC-At Large]",https://www.congress.gov/bill/104th-congress/house-bill/2017/text
124,2296276786.2784595,-1132115047.0964875,19,HR2428 To encourage the donation of food and grocery products to nonprofit organizations for distribution to needy individuals by giving the Model Good Samaritan Food Donation Act the full force and effect of law 104th Congress 1995 1996,17,"Rep. Danner, Pat [D-MO-6]",https://www.congress.gov/bill/104th-congress/house-bill/2428/text
125,1106310198.570535,1033373088.7360494,18,HR2464 To amend Public Law 103 93 to provide additional lands within the State of Utah for the Goshute Indian Reservation and for other purposes 104th Congress 1995 1996,15,"Rep. Hansen, James V. [R-UT-1]",https://www.congress.gov/bill/104th-congress/house-bill/2464/text
126,-434377283.08488166,-559656583.6474013,13,HR2679 An Act to revise the boundary of the North Platte National Wildlife Refuge to expand the Pettaquamscutt Cove National Wildlife Refuge and for other purposes 104th Congress 1995 1996,23,"Rep. Barrett, Bill [R-NE-3]",https://www.congress.gov/bill/104th-congress/house-bill/2679/text
127,-1162029895.325646,-1527938543.0063446,3,HR2982 Carbon Hill National Fish Hatchery Conveyance Act 104th Congress 1995 1996,14,"Rep. Bevill, Tom [D-AL-4]",https://www.congress.gov/bill/104th-congress/house-bill/2982/text
128,3412802782.6689124,-1682654257.7152448,19,HR3120 To amend title 18 United States Code with respect to witness retaliation witness tampering and jury tampering 104th Congress 1995 1996,12,"Rep. Fox, Jon D. [R-PA-13]",https://www.congress.gov/bill/104th-congress/house-bill/3120/text
129,96421593.1269302,-47196154.39670498,3,HR3287 Crawford National Fish Hatchery Conveyance Act 104th Congress 1995 1996,14,"Rep. Barrett, Bill [R-NE-3]",https://www.congress.gov/bill/104th-congress/house-bill/3287/text
130,14222031894.472736,-15710094055.47085,9,HR3553 Federal Trade Commission Reauthorization Act of 1996 104th Congress 1995 1996,14,"Rep. Oxley, Michael G. [R-OH-4]",https://www.congress.gov/bill/104th-congress/house-bill/3553/text
131,3054133810.823743,-567396692.6840916,8,HR3676 Carjacking Correction Act of 1996 104th Congress 1995 1996,14,"Rep. Conyers, John, Jr. [D-MI-14]",https://www.congress.gov/bill/104th-congress/house-bill/3676/text
132,224326923.02386656,343648609.50201905,17,HJRes191 To confer honorary citizenship of the United States on Agnes Gonxha Bojahiu also known as Mother Teresa 104th Congress 1995 1996,11,"Rep. Flanagan, Michael Patrick [R-IL-5]",https://www.congress.gov/bill/104th-congress/house-joint-resolution/191/text
133,-1820565900.0048459,-1213184726.4416225,8,S533 A bill to clarify the rules governing removal of cases to Federal court and for other purposes 104th Congress 1995 1996,12,"Sen. Hatch, Orrin G. [R-UT]",https://www.congress.gov/bill/104th-congress/senate-bill/533/text
134,-2665810572.0801773,-1836388293.1600685,11,HR2161 To extend authorities under the Middle East Peace Facilitation Act of 1994 until October 1 1995 and for other purposes 104th Congress 1995 1996,13,"Rep. Gilman, Benjamin A. [R-NY-20]",https://www.congress.gov/bill/104th-congress/house-bill/2161/text
135,-1885260467.4925146,-1657302958.4313953,8,S677 A bill to repeal a redundant venue provision and for other purposes 104th Congress 1995 1996,12,"Sen. Hatch, Orrin G. [R-UT]",https://www.congress.gov/bill/104th-congress/senate-bill/677/text
136,352995859.1233243,-3710928175.667259,2,S1636 A bill to designate the United States Courthouse under construction at 1030 Southwest 3rd Avenue Portland Oregon as the Mark O Hatfield United States Courthouse and for other purposes 104th Congress 1995 1996,18,"Sen. Wyden, Ron [D-OR]",https://www.congress.gov/bill/104th-congress/senate-bill/1636/text
137,637631295.2258879,-156219815.81870055,12,S1995 A bill to authorize construction of the Smithsonian Institution National Air and Space Museum Dulles Center at Washington Dulles International Airport and for other purposes 104th Congress 1995 1996,14,"Sen. Warner, John [R-VA]",https://www.congress.gov/bill/104th-congress/senate-bill/1995/text
138,367238.32186180353,537072846.2658529,18,HR2512 Crow Creek Sioux Tribe Infrastructure Development Trust Fund Act of 1996 104th Congress 1995 1996,36,"Rep. Johnson, Tim [D-SD-At Large]",https://www.congress.gov/bill/104th-congress/house-bill/2512/text
139,-1787296102.7132049,-47229319.55832811,8,HR2366 To repeal an unnecessary medical device reporting requirement 104th Congress 1995 1996,12,"Rep. Vucanovich, Barbara F. [R-NV-2]",https://www.congress.gov/bill/104th-congress/house-bill/2366/text
140,-1459411773.0765653,1105268189.428954,14,HR2504 To designate the Federal Building located at the corner of Patton Avenue and Otis Street and the United States Courthouse located on Otis Street in Asheville North Carolina as the Veach Baley Federal Complex 104th Congress 1995 1996,14,"Rep. Taylor, Charles H. [R-NC-11]",https://www.congress.gov/bill/104th-congress/house-bill/2504/text
141,564064794.9307692,-543106693.3982046,19,HR2685 To repeal the Medicare and Medicaid Coverage Data Bank 104th Congress 1995 1996,12,"Rep. Thomas, William M. [R-CA-21]",https://www.congress.gov/bill/104th-congress/house-bill/2685/text
142,-3783605874.6798058,-122492131.8875443,19,HR3060 Antarctic Science Tourism and Conservation Act of 1996 104th Congress 1995 1996,79,"Rep. Walker, Robert S. [R-PA-16]",https://www.congress.gov/bill/104th-congress/house-bill/3060/text
143,-544651464.7839162,460101768.0155879,14,HR3186 To designate the Federal building located at 1655 Woodson Road in Overland Missouri as the Sammy L Davis Federal Building 104th Congress 1995 1996,14,"Rep. Clay, William (Bill) [D-MO-1]",https://www.congress.gov/bill/104th-congress/house-bill/3186/text
144,-387679619.25464594,2648862789.923893,2,HR3400 To designate the United States courthouse to be constructed at a site on 18th Street between Dodge and Douglas Streets in Omaha Nebraska as the Roman L Hruska United States Courthouse 104th Congress 1995 1996,14,"Rep. Christensen, Jon [R-NE-2]",https://www.congress.gov/bill/104th-congress/house-bill/3400/text
145,1170296421.6541247,-1671143376.4933376,3,HR535 Corning National Fish Hatchery Conveyance Act 104th Congress 1995 1996,13,"Rep. Lincoln, Blanche L. [D-AR-1]",https://www.congress.gov/bill/104th-congress/house-bill/535/text
146,1752846024.4299698,-4126772484.0934243,2,HR3710 To designate a United States courthouse located in Tampa Florida as the Sam M Gibbons United States Courthouse 104th Congress 1995 1996,16,"Rep. Brown, Corrine [D-FL-3]",https://www.congress.gov/bill/104th-congress/house-bill/3710/text
147,13711615408.562502,-6566591202.642572,19,HR3802 Electronic Freedom of Information Act Amendments of 1996 104th Congress 1995 1996,59,"Rep. Tate, Randy [R-WA-9]",https://www.congress.gov/bill/104th-congress/house-bill/3802/text
148,-843024388.5792104,-526249047.40321016,9,S1507 Parole Commission Phaseout Act of 1996 104th Congress 1995 1996,19,"Sen. Hatch, Orrin G. [R-UT]",https://www.congress.gov/bill/104th-congress/senate-bill/1507/text
149,411680458.2064316,91513697.17063642,18,S1834 A bill to reauthorize the Indian Environmental General Assistance Program Act of 1992 and for other purposes 104th Congress 1995 1996,12,"Sen. McCain, John [R-AZ]",https://www.congress.gov/bill/104th-congress/senate-bill/1834/text
150,1249619726.7473207,442734876.1827589,19,HR3074 To amend the United States Israel Free Trade Area Implementation Act of 1985 to provide the President with additional proclamation authority with respect to articles of the West Bank or Gaza Strip or a qualifying industrial zone 104th Congress 1995 1996,26,"Rep. Crane, Philip M. [R-IL-8]",https://www.congress.gov/bill/104th-congress/house-bill/3074/text
151,3593401177.221454,1881066381.428715,1,S919 Child Abuse Prevention and Treatment Act Amendments of 1996 104th Congress 1995 1996,211,"Sen. Coats, Daniel [R-IN]",https://www.congress.gov/bill/104th-congress/senate-bill/919/text
152,215065353.22058472,-320564757.55583584,19,S1675 Pam Lychner Sexual Offender Tracking and Identification Act of 1996 104th Congress 1995 1996,51,"Sen. Gramm, Phil [R-TX]",https://www.congress.gov/bill/104th-congress/senate-bill/1675/text
153,-122194930.25955047,587377837.9837425,19,S1965 Comprehensive Methamphetamine Control Act of 1996 104th Congress 1995 1996,110,"Sen. Hatch, Orrin G. [R-UT]",https://www.congress.gov/bill/104th-congress/senate-bill/1965/text
154,-204765152.31077236,-631564281.3545165,19,S2101 Federal Law Enforcement Dependents Assistance Act of 1996 104th Congress 1995 1996,43,"Sen. Specter, Arlen [R-PA]",https://www.congress.gov/bill/104th-congress/senate-bill/2101/text
155,-61924309.576483026,-183315008.66890973,16,HR1350 Maritime Security Act of 1996 104th Congress 1995 1996,146,"Rep. Spence, Floyd [R-SC-2]",https://www.congress.gov/bill/104th-congress/house-bill/1350/text
156,249513741.14438245,221055618.02910256,3,HR584 To direct the Secretary of the Interior to convey a fish hatchery to the State of Iowa 104th Congress 1995 1996,11,"Rep. Leach, James A. [R-IA-1]",https://www.congress.gov/bill/104th-congress/house-bill/584/text
157,1015480623.6909811,-76569710.33706346,8,HR3056 To permit a county operated health insuring organization to qualify as an organization exempt from certain requirements otherwise applicable to health insuring organizations under the Medicaid program notwithstanding that the organization enrolls Medicaid beneficiaries residing in another county 104th Congress 1995 1996,11,"Rep. Riggs, Frank [R-CA-1]",https://www.congress.gov/bill/104th-congress/house-bill/3056/text
158,240874809.633259,83095269.55268382,8,HR657 To extend the deadline under the Federal Power Act applicable to the construction of three hydroelectric projects in the State of Arkansas 104th Congress 1995 1996,12,"Rep. Lincoln, Blanche L. [D-AR-1]",https://www.congress.gov/bill/104th-congress/house-bill/657/text
159,403180555.0767016,-1485174028.8509226,8,HR680 To extend the time for construction of certain FERC licensed hydro projects 104th Congress 1995 1996,12,"Rep. Solomon, Gerald B. H. [R-NY-22]",https://www.congress.gov/bill/104th-congress/house-bill/680/text
160,-23113061.971754387,-937764005.4941053,8,HR1011 To extend the deadline under the Federal Power Act applicable to the construction of a hydroelectric project in the State of Ohio 104th Congress 1995 1996,12,"Rep. Sawyer, Tom [D-OH-14]",https://www.congress.gov/bill/104th-congress/house-bill/1011/text
